X,Y,TimeStamp(tracker),MilliSecTimer(system),ArrangedTime
2341.579222,1110.591142,61488803.44,428971.4317,42659.4317
2335.863818,1106.024842,61488833.68,428999.4797,42687.4797
2330.20565,1097.137359,61488863.94,429031.9072,42719.9072
2285.841558,1093.020817,61488893.95,429060.3385,42748.3385
2167.472326,1076.90407,61488924.33,429090.3205,42778.3205
2124.469679,1072.580794,61488954.3,429120.2562,42808.2562
2126.629839,1084.439632,61488984.83,429150.7447,42838.7447
2125.581485,1083.371796,61489014.8,429181.6042,42869.6042
2116.478358,1063.616613,61489045.45,429211.4806,42899.4806
2112.439547,1053.510737,61489075.66,429241.4366,42929.4366
2116.995655,1058.963144,61489105.79,429271.5827,42959.5827
2151.864519,1078.443996,61489136.01,429301.926,42989.926
2222.515372,1088.396389,61489166.38,429334.2935,43022.2935
2250.508414,1081.26343,61489196.42,429363.4882,43051.4882
2256.441345,1076.527906,61489226.43,429392.2239,43080.2239
2266.01309,1092.195726,61489256.59,429422.4436,43110.4436
2273.463772,1093.811648,61489286.98,429452.7734,43140.7734
2265.792863,1099.908393,61489316.78,429482.7878,43170.7878
2274.589336,1094.953707,61489347.33,429513.2401,43201.2401
2269.75726,1109.876639,61489377.51,429543.27,43231.27
2260.223797,1118.972627,61489407.55,429573.7707,43261.7707
2258.403937,1121.658475,61489438.16,429605.8887,43293.8887
2036.033452,1076.155669,61489468.15,429633.9645,43321.9645
1976.328484,1063.969953,61489498.91,429665.7885,43353.7885
1986.015983,1059.526378,61489528.2,429695.0177,43383.0177
1980.773214,1062.051127,61489558.38,429724.2235,43412.2235
1963.818861,1066.653863,61489588.9,429754.8608,43442.8608
1970.460817,1070.640339,61489618.95,429784.983,43472.983
1966.862982,1074.415281,61489649.47,429815.4128,43503.4128
1960.442596,1080.543752,61489679.52,429845.2803,43533.2803
1946.534323,1089.504975,61489709.38,429875.0754,43563.0754
2215.57534,1116.616428,61489739.9,429906.5931,43594.5931
2235.921748,1116.701135,61489770.1,429936.1813,43624.1813
2234.346152,1089.360472,61489800.46,429966.3478,43654.3478
2242.369515,1094.259362,61489830.77,429997.7396,43685.7396
2250.64607,1094.970233,61489861,430027.1192,43715.1192
2254.921897,1079.658949,61489890.39,430056.5608,43744.5608
2253.337313,1081.028527,61489921.39,430087.235,43775.235
2257.053661,1080.856813,61489950.8,430116.8264,43804.8264
2256.534863,1094.306179,61489981.54,430147.3406,43835.3406
2248.941903,1094.526761,61490011.72,430177.8878,43865.8878
2242.328281,1107.674832,61490042.13,430208.1797,43896.1797
2237.727835,1104.439518,61490072.34,430238.693,43926.693
2218.67763,1114.231827,61490102.39,430269.0606,43957.0606
2223.641432,1096.834005,61490132.48,430298.6492,43986.6492
2181.704948,1096.376539,61490162.45,430329.8457,44017.8457
2068.46499,1084.370703,61490193.04,430359.2117,44047.2117
2024.385399,1085.424412,61490223.37,430389.6444,44077.6444
2024.584003,1070.98375,61490253.6,430420.8769,44108.8769
2024.657278,1067.245043,61490283.52,430449.4994,44137.4994
2040.200247,1081.909412,61490313.67,430479.7247,44167.7247
2037.356775,1084.476326,61490343.69,430509.6901,44197.6901
2040.145532,1068.874775,61490373.6,430539.9091,44227.9091
2031.958593,1070.470729,61490404.5,430570.5167,44258.5167
2101.115109,1059.872431,61490434.24,430602.2931,44290.2931
2261.012265,1086.325537,61490464.88,430630.9009,44318.9009
2288.588767,1090.020914,61490495.34,430661.1234,44349.1234
2273.817582,1116.492305,61490525.21,430691.4692,44379.4692
2280.631548,1106.01101,61490555.43,430723.1909,44411.1909
2280.872949,1111.02771,61490585.92,430752.2811,44440.2811
2284.522915,1114.637908,61490615.91,430781.9317,44469.9317
2287.81166,1105.288307,61490645.7,430811.5977,44499.5977
2279.180791,1051.703447,61490676.43,430842.2252,44530.2252
2282.005604,1085.181886,61490706.52,430872.4463,44560.4463
2279.035813,1109.359649,61490736.81,430902.7071,44590.7071
2234.53738,1112.424661,61490767.34,430933.6979,44621.6979
2139.535537,1094.012671,61490797.9,430964.3867,44652.3867
2068.757536,1087.972673,61490827.31,430993.782,44681.782
2066.559565,1083.455277,61490857.44,431023.4826,44711.4826
2073.010181,1093.111817,61490887.71,431053.7945,44741.7945
2068.299643,1087.886793,61490917.99,431083.7203,44771.7203
2066.851101,1085.399813,61490948,431114.4979,44802.4979
2067.04599,1089.726619,61490978.55,431144.3807,44832.3807
2072.983095,1090.410085,61491008.77,431174.6788,44862.6788
2072.563183,1090.854503,61491038.31,431205.0415,44893.0415
2207.215066,1094.742193,61491069.27,431237.0351,44925.0351
2222.991505,1102.003361,61491099.31,431265.8253,44953.8253
2239.172283,1094.008412,61491129.48,431295.3259,44983.3259
2235.338069,1094.898968,61491159.85,431327.4111,45015.4111
2240.318202,1101.682787,61491189.97,431355.9854,45043.9854
2242.421925,1115.588642,61491218.8,431385.5033,45073.5033
2272.456476,1148.569333,61491248.52,431414.6419,45102.6419
2294.277511,1139.762124,61491278.8,431444.569,45132.569
2322.729143,1091.826643,61491309.3,431475.031,45163.031
2272.4754,1077.73854,61491340.55,431507.8221,45195.8221
2169.812599,1052.987492,61491370.51,431536.9886,45224.9886
2090.288582,1044.623823,61491399.53,431566.5182,45254.5182
1696.083679,1066.948007,61491670.89,431838.8928,45526.8928
2040.421053,984.0998204,61491731.61,431897.5031,45585.5031
2030.718469,967.7764943,61491763.26,431929.236,45617.236
2053.928165,977.9344323,61491792.97,431958.9165,45646.9165
2083.961351,967.6379718,61491824.17,431990.6892,45678.6892
2093.1437,951.5111613,61491855.01,432020.879,45708.879
2108.106615,886.2515384,61491884.62,432050.351,45738.351
2099.294198,889.4071354,61491914.7,432080.5256,45768.5256
2091.089279,878.4189971,61491945.12,432112.1145,45800.1145
2093.740554,880.8412168,61491975.68,432142.641,45830.641
2102.125483,869.5784501,61492010.37,432176.1604,45864.1604
2097.325389,876.224722,61492036.31,432204.2915,45892.2915
2079.992278,869.1464867,61492065.67,432231.3653,45919.3653
2088.613493,877.5767743,61492101.06,432266.8555,45954.8555
2100.597942,853.6735978,61492186.52,432352.2915,46040.2915
2106.614635,873.7425248,61492217.12,432382.966,46070.966
2104.835892,860.9741276,61492247.97,432414.2856,46102.2856
2105.270848,864.0892545,61492277.94,432444.4641,46132.4641
2089.869039,866.4887501,61492307.99,432474.7269,46162.7269
2087.16869,866.9957702,61492338.14,432504.0635,46192.0635
2067.148093,856.7406182,61492368.23,432535.9631,46223.9631
2067.973356,857.6992132,61492398.17,432565.6009,46253.6009
2084.736045,860.3637606,61492428.43,432594.8328,46282.8328
2087.294733,858.4143547,61492458.53,432624.9202,46312.9202
2087.43274,854.8355334,61492488.89,432655.3023,46343.3023
2182.036873,984.7997428,61492524.61,432690.5874,46378.5874
2197.942828,1008.470268,61492549.31,432715.7732,46403.7732
2201.15828,1014.62932,61492579.52,432745.7547,46433.7547
2190.696093,1003.819488,61492609.82,432775.8854,46463.8854
2181.037525,1001.459892,61492639.9,432806.4733,46494.4733
2180.183102,1000.141507,61492670.04,432836.1576,46524.1576
2177.134652,1003.900041,61492700.33,432868.5614,46556.5614
2178.901697,1013.758889,61492730.54,432896.797,46584.797
2180.94105,1028.417797,61492760.97,432926.8266,46614.8266
2181.803446,1026.369204,61492791.26,432956.9909,46644.9909
2182.665847,1040.887438,61492821.24,432987.1441,46675.1441
2184.244953,1036.474782,61492851.3,433017.3896,46705.3896
2185.189003,1055.672552,61492881.2,433046.9162,46734.9162
2177.63607,1047.507766,61492911.38,433078.0155,46766.0155
2152.692327,1031.217218,61492940.79,433108.4146,46796.4146
2169.514897,1030.26408,61492972.05,433138.7857,46826.7857
2177.423173,1071.992645,61493002.24,433168.5887,46856.5887
2042.007837,1030.788921,61493182.13,433348.1983,47036.1983
2071.727208,770.0508733,61493212.38,433378.2228,47066.2228
2028.942224,843.6003612,61493243.49,433410.8892,47098.8892
2005.690166,883.5471356,61493274.76,433440.4318,47128.4318
2009.934284,877.6865764,61493305.23,433471.362,47159.362
2008.651033,872.8977702,61493335.25,433501.1295,47189.1295
1995.761737,861.5834633,61493365.4,433531.0213,47219.0213
1991.141533,858.3021313,61493395.42,433561.2519,47249.2519
1992.088296,865.0018711,61493425.89,433592.2734,47280.2734
1980.438392,881.2287127,61493455.68,433623.5435,47311.5435
1986.007233,880.7942912,61493485.82,433652.0243,47340.0243
1985.092168,866.3567999,61493516.17,433682.4223,47370.4223
1984.691286,851.2156456,61493546.05,433711.9845,47399.9845
1978.341548,857.129739,61493576.56,433742.6264,47430.6264
1972.179829,869.7074178,61493606.9,433774.6982,47462.6982
1974.971416,870.4582718,61493637.02,433803.2204,47491.2204
2149.942249,961.5723453,61493666.96,433833.0216,47521.0216
2182.18514,965.7749608,61493696.73,433862.4495,47550.4495
2174.671214,955.0574225,61493727.39,433893.6477,47581.6477
2176.314671,967.4996464,61493756.89,433922.6193,47610.6193
2183.083908,966.4438082,61493786.27,433952.154,47640.154
2146.585177,951.0534217,61493847.06,434013.0772,47701.0772
2157.529062,950.4093557,61493877.44,434043.7189,47731.7189
2230.873043,938.4202652,61493907.62,434073.4105,47761.4105
2206.327435,940.7234772,61493938.65,434105.2767,47793.2767
2206.093974,945.696112,61493968.98,434135.3724,47823.3724
2210.8539,959.4996403,61493998.52,434165.5011,47853.5011
2202.962316,958.1075118,61494029.44,434196.0636,47884.0636
2190.379899,944.9567033,61494059.38,434225.4769,47913.4769
2187.169471,941.1074642,61494089.49,434255.4331,47943.4331
2180.426119,940.6462672,61494118.92,434285.7128,47973.7128
2173.718499,943.8346508,61494149.48,434316.7296,48004.7296
2183.406087,964.9418855,61494179.34,434345.1959,48033.1959
2109.881533,915.5321197,61494211.15,434377.0318,48065.0318
2066.013726,887.9385613,61494240.09,434406.3909,48094.3909
2046.856401,897.1030816,61494269.66,434436.0118,48124.0118
2038.951769,923.6681954,61494300.03,434465.921,48153.921
2038.652362,911.4148619,61494330.24,434497.1826,48185.1826
2047.556881,893.8100337,61494361.88,434528.8525,48216.8525
2043.756607,891.1699686,61494391.4,434557.4379,48245.4379
2049.126579,873.9752358,61494421.55,434587.7099,48275.7099
2055.142165,876.8874972,61494452.28,434618.8563,48306.8563
2067.823616,892.4823283,61494481.45,434647.5882,48335.5882
2074.156403,905.0662627,61494511.51,434677.4678,48365.4678
2059.369201,912.3003895,61494541.75,434707.8131,48395.8131
2058.494853,905.8708294,61494573.17,434739.9662,48427.9662
2062.17391,912.5165976,61494603.94,434770.6254,48458.6254
2076.062046,921.4281461,61494633.67,434799.5939,48487.5939
2072.139466,931.8306334,61494663.87,434829.6454,48517.6454
2061.159472,937.0692109,61494693.93,434860.091,48548.091
2060.486241,936.0562171,61494723.81,434889.6219,48577.6219
2069.872401,942.0080986,61494754.2,434920.4984,48608.4984
2075.790091,945.2983395,61494784.28,434950.2465,48638.2465
2068.81158,953.7441396,61494815.06,434981.574,48669.574
2061.453062,952.2583963,61494845.04,435010.9297,48698.9297
2058.30273,946.3665113,61494875.71,435042.415,48730.415
2063.140191,958.9290672,61494905.62,435071.8605,48759.8605
2064.072961,951.6995695,61494935.33,435101.1683,48789.1683
2067.527955,973.5617081,61494964.67,435130.6085,48818.6085
2080.464419,990.1724403,61494994.75,435160.5512,48848.5512
2080.009363,992.9484122,61495025.06,435191.2135,48879.2135
2067.95001,1001.410158,61495056.54,435223.3648,48911.3648
2075.17267,1004.818608,61495087.46,435253.8143,48941.8143
2069.421487,1014.165567,61495115.97,435282.3291,48970.3291
2074.898479,1026.707565,61495146.59,435315.0346,49003.0346
2063.278115,1099.86831,61495176.25,435344.4047,49032.4047
2075.479591,1060.974077,61495208.38,435374.1172,49062.1172
2095.19941,1002.021319,61495238.03,435404.69,49092.69
2163.221054,956.0268082,61495268.1,435433.8446,49121.8446
2226.912443,942.0573299,61495297.63,435463.2476,49151.2476
2241.215229,981.0065484,61495357.65,435523.8171,49211.8171
2249.47247,988.2831025,61495387.81,435553.5572,49241.5572
2259.159212,1007.203792,61495418.09,435583.9464,49271.9464
2261.673301,1024.177714,61495448.6,435615.0135,49303.0135
2260.361419,1057.355981,61495480.55,435646.4746,49334.4746
2160.977959,984.2553129,61495509.37,435677.5487,49365.5487
2106.299012,1008.155994,61495539.11,435704.9002,49392.9002
2043.928695,1055.677406,61495569.12,435734.8428,49422.8428
2046.995383,1024.492912,61495600.56,435767.5376,49455.5376
2048.676587,1015.873457,61495630.77,435797.5732,49485.5732
2025.208676,960.7452953,61495660.82,435826.969,49514.969
2027.770584,954.5908924,61495691.03,435857.7027,49545.7027
2026.878538,948.4904123,61495721.86,435888.0586,49576.0586
2023.167802,945.1084133,61495750.51,435917.8301,49605.8301
2035.922086,979.0924308,61495780.68,435946.9322,49634.9322
2032.432902,965.7052782,61495812.11,435978.5425,49666.5425
2016.342717,896.694128,61495842.13,436008.0391,49696.0391
2007.471405,887.8624515,61495872.31,436038.9883,49726.9883
2000.301496,892.4948339,61495901.83,436069.0092,49757.0092
1984.588156,913.1020765,61495932.57,436098.8428,49786.8428
2031.218018,989.4292312,61495961.86,436128.1742,49816.1742
2069.900093,998.5368704,61495992.18,436158.6677,49846.6677
2150.57931,956.3023842,61496023.03,436188.8371,49876.8371
2151.458033,938.2661661,61496054.18,436220.2521,49908.2521
2178.370096,970.9443126,61496084.27,436253.6365,49941.6365
2177.687324,940.1957676,61496114.58,436280.9964,49968.9964
2182.025452,954.3094472,61496144.63,436314.0596,50002.0596
2159.963258,1084.767571,61496355.3,436521.2679,50209.2679
2149.876065,745.1022656,61496385.88,436551.9104,50239.9104
2140.719266,778.6252625,61496416.11,436581.9637,50269.9637
2134.568973,779.7485509,61496446.1,436612.7394,50300.7394
2144.785437,775.7204544,61496476.35,436642.3891,50330.3891
2144.865929,777.80671,61496506.57,436673.4691,50361.4691
2135.096448,787.0119557,61496537.25,436703.2773,50391.2773
2129.931877,794.9149454,61496567.49,436733.3042,50421.3042
2129.46194,790.8711887,61496597.9,436763.7215,50451.7215
2128.201001,791.0732556,61496628.1,436794.5447,50482.5447
2029.263761,981.8270839,61496658.36,436825.1708,50513.1708
2027.21837,991.8644503,61496688.02,436854.0414,50542.0414
2027.793673,949.0506485,61496718.18,436883.9211,50571.9211
2020.618017,982.3246499,61496748.72,436916.232,50604.232
2019.773452,984.4382783,61496778.69,436944.7087,50632.7087
2014.677171,968.0130308,61496808.49,436974.3317,50662.3317
2009.958355,964.9203353,61496838.7,437004.6557,50692.6557
2008.212539,964.6950276,61496869.18,437034.9354,50722.9354
2024.021349,1051.681893,61496898.97,437064.7767,50752.7767
1998.69279,1346.912269,61496927.87,437094.7852,50782.7852
2032.98054,1238.733197,61497109.23,437275.7377,50963.7377
2001.445093,1071.022336,61497141.4,437308.1978,50996.1978
2001.512129,999.370784,61497171.2,437338.1379,51026.1379
2005.079351,981.1005217,61497201.21,437367.482,51055.482
2000.419117,1006.659154,61497231.23,437397.2747,51085.2747
1985.772751,996.2608847,61497261.32,437427.1044,51115.1044
2000.722311,997.4002492,61497291.67,437457.6365,51145.6365
1996.927106,1007.574882,61497322.43,437488.7998,51176.7998
1994.938946,1016.899477,61497352.76,437519.0914,51207.0914
1994.63306,1026.735513,61497382.79,437548.9187,51236.9187
1997.942312,1030.998477,61497413.47,437580.3223,51268.3223
1982.927874,1042.268531,61497443.13,437608.8883,51296.8883
1967.685454,1021.840754,61497473.14,437639.2187,51327.2187
1968.707876,1014.135389,61497503.4,437669.4317,51357.4317
1973.049775,1020.864771,61497533.34,437699.6712,51387.6712
1967.238376,1016.631947,61497563.8,437730.421,51418.421
1970.095211,1031.233585,61497594.19,437759.9948,51447.9948
1963.938298,1030.772091,61497623.96,437790.1533,51478.1533
1970.134646,1039.26433,61497654.61,437820.6347,51508.6347
1971.939178,1036.324175,61497684.8,437850.9234,51538.9234
1975.048385,1030.106217,61497714.54,437880.6091,51568.6091
1975.741479,1019.960133,61497745.35,437911.6746,51599.6746
1969.157463,1018.903979,61497774.96,437940.8618,51628.8618
1958.949716,1032.608144,61497805.79,437972.5418,51660.5418
1966.318414,1028.781587,61497835.42,438001.4163,51689.4163
1970.912999,1028.998417,61497865.55,438031.3854,51719.3854
1968.990882,1037.876763,61497896.29,438062.2993,51750.2993
1955.84349,1034.133329,61497926.26,438092.6988,51780.6988
1950.779247,1032.555217,61497956.19,438122.0754,51810.0754
1983.743425,1021.551676,61497986.49,438152.3394,51840.3394
2070.174723,1039.902676,61498016.7,438182.5985,51870.5985
2071.942791,1034.952418,61498046.79,438212.6144,51900.6144
2084.888813,1032.122734,61498077.12,438243.3448,51931.3448
2075.378462,1031.74433,61498107.48,438274.4641,51962.4641
2087.078943,1041.586225,61498137.62,438303.8083,51991.8083
2093.153227,1049.055577,61498168.48,438336.9155,52024.9155
2098.769069,1053.906687,61498197.72,438363.704,52051.704
2098.747972,1050.517395,61498228.02,438393.8022,52081.8022
2085.21287,1023.287412,61498258.28,438424.0351,52112.0351
2075.628714,1034.334423,61498288.58,438455.3093,52143.3093
2076.038033,1026.613077,61498318.75,438484.9958,52172.9958
2073.032509,1033.736848,61498348.99,438515.2102,52203.2102
2089.250731,1036.730795,61498379.19,438544.9159,52232.9159
2089.409007,1035.408858,61498409.62,438575.5493,52263.5493
2092.550267,1023.787598,61498439.5,438605.3274,52293.3274
2086.103003,998.1618451,61498469.75,438635.3588,52323.3588
2091.688616,1010.118319,61498499.9,438666.0503,52354.0503
2074.431216,1049.013415,61498530.01,438695.7168,52383.7168
2087.181653,1036.814566,61498560.54,438726.8875,52414.8875
2076.701377,1056.530348,61498590.85,438757.058,52445.058
2071.95159,1078.283853,61498620.12,438786.0476,52474.0476
2057.190462,1082.744428,61498649.93,438815.7323,52503.7323
2054.13039,1078.237491,61498680.08,438845.6693,52533.6693
2052.873943,1059.56735,61498710.6,438876.5179,52564.5179
2043.92272,1012.77233,61498740.54,438906.7732,52594.7732
2045.859987,997.4049266,61498770.73,438936.6367,52624.6367
2022.226706,981.0488485,61498800.48,438966.5004,52654.5004
1976.838241,926.4036879,61498831.62,438998.0304,52686.0304
2012.652915,889.0787792,61498863.07,439029.3065,52717.3065
2014.279724,872.3331347,61498891.39,439057.2079,52745.2079
2008.854944,886.3220315,61498922,439087.9088,52775.9088
1991.325589,898.8669671,61498951.61,439117.7813,52805.7813
2000.712608,920.6556935,61498981.82,439147.7091,52835.7091
1989.697324,925.8716099,61499012.56,439178.5792,52866.5792
1978.289054,948.3120472,61499042.43,439208.9047,52896.9047
1994.894744,960.148274,61499072.31,439238.0939,52926.0939
1922.594517,1005.825087,61499103.27,439269.2264,52957.2264
2212.459833,-105.7798401,61500524.16,440690.6449,54378.6449
2219.315922,522.3553886,61500554.76,440721.8657,54409.8657
2193.773751,741.9853366,61500585.2,440750.9395,54438.9395
2180.93436,858.5967898,61500615.82,440781.7995,54469.7995
2182.080521,858.5454473,61500645.18,440811.0257,54499.0257
2180.773491,864.8091551,61500675.48,440841.647,54529.647
2178.810553,876.7106994,61500705.26,440871.4823,54559.4823
2179.326631,873.8007563,61500735.19,440901.5317,54589.5317
2181.294993,861.1151723,61500765.66,440931.5226,54619.5226
2170.758192,889.7907851,61500795.71,440961.6823,54649.6823
2153.202637,859.5214997,61500825.75,440991.9049,54679.9049
2157.650512,880.9739317,61500856.38,441022.5001,54710.5001
2154.029573,866.2048789,61500886.46,441052.1598,54740.1598
2162.347382,882.385063,61500916.75,441083.0267,54771.0267
2159.826385,869.8703292,61500946.96,441112.8893,54800.8893
2156.742441,866.6080598,61500977.29,441143.4338,54831.4338
2149.392371,892.8903923,61501007.64,441173.4352,54861.4352
2114.044058,1018.833553,61501037.53,441203.5158,54891.5158
2112.003153,1027.49694,61501067.67,441233.695,54921.695
2110.603623,1040.847547,61501097.68,441263.7399,54951.7399
2115.1486,1046.122702,61501127.83,441294.5243,54982.5243
2114.496036,1044.992143,61501158.83,441329.1878,55017.1878
2115.770776,1043.408243,61501188.53,441354.9179,55042.9179
2105.152543,1047.918234,61501218.74,441384.6207,55072.6207
2104.256607,1046.030829,61501248.84,441415.3726,55103.3726
2111.198233,1040.69535,61501279.28,441445.1375,55133.1375
2118.91765,1043.264436,61501309.88,441476.5607,55164.5607
2123.729331,1047.782374,61501338.32,441505.611,55193.611
1865.081438,-333.7808631,61501368.5,441534.7424,55222.7424
1799.746702,-309.5727155,61506626.54,446793.4425,60481.4425
1924.229008,128.2063351,61506656.16,446822.1819,60510.1819
1966.151276,330.7001436,61506687.21,446853.1289,60541.1289
1987.309025,411.9068918,61506716.2,446882.0607,60570.0607
2004.87983,467.499692,61506745.64,446912.1973,60600.1973
2013.701077,292.9538052,61506836.47,447002.3667,60690.3667
1982.531445,404.3780867,61506866.88,447033.4436,60721.4436
1964.758934,420.8132082,61506897.08,447062.8213,60750.8213
1972.02399,391.5313587,61506927.82,447093.6144,60781.6144
1989.873704,493.3869702,61506958.31,447124.1851,60812.1851
2040.417808,731.3856115,61506988.91,447155.5271,60843.5271
2027.011578,813.0883276,61507018.27,447184.0492,60872.0492
2034.851461,808.1198439,61507047.88,447214.9069,60902.9069
2024.74191,841.8242924,61507077.69,447244.6512,60932.6512
2024.927507,838.3548998,61507108.3,447274.3245,60962.3245
2024.739889,832.6845909,61507138.56,447304.341,60992.341
2038.487125,789.1020669,61507169.89,447337.5126,61025.5126
2031.460724,785.0571575,61507198.24,447364.1592,61052.1592
2013.364086,791.7212122,61507229.73,447396.7136,61084.7136
2035.453772,800.0754666,61507258.27,447424.3411,61112.3411
2042.2126,797.7858442,61507289.66,447455.4502,61143.4502
2030.19364,801.3427449,61507320.12,447486.3685,61174.3685
2037.997109,797.6176281,61507350.42,447516.8985,61204.8985
2038.765989,787.851168,61507380.41,447546.4092,61234.4092
2051.328612,765.0209655,61507411.21,447577.7046,61265.7046
2055.681018,779.1004702,61507441.5,447608.2635,61296.2635
2058.759293,782.7132825,61507471.72,447637.42,61325.42
2095.540853,816.8440029,61507500.97,447666.8465,61354.8465
2145.113063,921.0978511,61507531.63,447698.3571,61386.3571
2153.404051,941.9766951,61507561.31,447727.3657,61415.3657
2153.323411,956.6434361,61507592.45,447758.1847,61446.1847
2153.07864,963.3468425,61507622.52,447789.1291,61477.1291
2048.381712,947.8296783,61507773.14,447939.0699,61627.0699
2028.776024,855.9233569,61507804.52,447971.0896,61659.0896
2033.976951,871.8465182,61507834.38,448000.9064,61688.9064
2033.291491,865.0882301,61507864.76,448030.8314,61718.8314
2032.796041,874.2082684,61507894.96,448062.3149,61750.3149
2031.843269,871.8519406,61507924.9,448090.6115,61778.6115
2036.171616,906.6142426,61507955.36,448121.1433,61809.1433
2045.802444,925.2353625,61507985.7,448152.0988,61840.0988
2049.566632,934.246793,61508016.27,448184.503,61872.503
2051.544876,929.5445217,61508045.5,448211.2576,61899.2576
2051.665471,930.682836,61508075.7,448241.5695,61929.5695
2046.052876,952.9117623,61508106.53,448273.0261,61961.0261
2050.46288,983.1351135,61508136.31,448302.6138,61990.6138
2039.945691,993.6560765,61508166.75,448337.4374,62025.4374
2060.876693,1007.88744,61508196.52,448362.4179,62050.4179
2051.899329,1009.525477,61508226.7,448392.5583,62080.5583
2066.797997,999.0786232,61508257.3,448423.0338,62111.0338
2056.080651,941.177845,61508287.21,448453.0469,62141.0469
2065.415994,967.9464208,61508317.84,448483.9205,62171.9205
2059.941584,961.9966575,61508348.01,448514.2634,62202.2634
2090.410583,995.0412489,61508378.27,448544.1121,62232.1121
2081.317286,983.9240365,61508408.22,448573.9464,62261.9464
2086.340474,994.2440646,61508438.39,448605.0246,62293.0246
2098.257821,1005.962436,61508468.33,448634.4936,62322.4936
2128.826545,1035.693174,61508497.63,448664.6712,62352.6712
2152.467458,1051.71685,61508558.88,448724.7507,62412.7507
1985.873716,1049.375308,61508589.63,448755.5554,62443.5554
1957.407002,1082.838554,61508619.5,448785.5886,62473.5886
1977.721572,1092.627833,61508648.5,448815.8038,62503.8038
1988.943666,1097.043888,61508679.79,448845.8694,62533.8694
1987.583757,1092.682993,61508710.1,448876.3298,62564.3298
1987.40012,1076.981878,61508740.35,448907.8858,62595.8858
1998.521576,1055.857255,61508770.76,448936.7582,62624.7582
1992.026649,1057.488272,61508799.94,448966.0523,62654.0523
1970.637867,1068.774503,61508830.99,448997.0486,62685.0486
1962.593355,1059.720334,61508861.26,449027.2858,62715.2858
1961.269065,1060.751592,61508891.64,449058.0396,62746.0396
1960.330623,1060.408196,61508921.73,449087.5707,62775.5707
1963.15378,1060.502179,61508952.15,449118.4583,62806.4583
1963.088975,1055.820099,61508982.54,449148.5388,62836.5388
1957.78872,1050.605521,61509012.55,449178.4492,62866.4492
1947.631671,1048.509967,61509042.44,449208.4132,62896.4132
1951.410371,1057.605987,61509072.87,449239.5327,62927.5327
1944.65611,1054.505874,61509102.82,449268.6502,62956.6502
1951.818034,1042.457443,61509133.37,449299.4635,62987.4635
1941.877086,1029.014729,61509163.93,449333.2839,63021.2839
1942.508636,1019.050716,61509193.77,449360.0927,63048.0927
1948.029063,1025.830608,61509223.84,449389.8013,63077.8013
1946.434593,1034.187945,61509253.56,449420.0986,63108.0986
1977.661801,1059.590764,61509283.27,449449.2829,63137.2829
2104.961575,1099.980955,61509313.71,449481.2976,63169.2976
2173.925216,1109.738036,61509344.35,449510.8143,63198.8143
2173.925646,1104.287952,61509374.67,449541.1588,63229.1588
2171.658001,1111.624052,61509404.12,449571.6686,63259.6686
2153.849432,1119.584117,61509434.16,449600.447,63288.447
2150.903962,1126.454495,61509464.17,449630.0564,63318.0564
2149.284231,1100.575957,61509494.56,449662.1548,63350.1548
2187.150241,1103.467226,61509524.47,449690.3245,63378.3245
2170.85898,1092.565996,61509554.75,449721.0135,63409.0135
2178.426151,1095.715919,61509585.37,449751.5434,63439.5434
2125.585446,1045.84586,61509615.49,449781.5357,63469.5357
2137.418928,1055.099228,61509645.43,449811.3049,63499.3049
2115.613254,1014.214647,61509675.71,449841.8958,63529.8958
2115.634756,1025.622427,61509706.1,449872.0754,63560.0754
2113.305095,1028.108305,61509736.21,449902.2733,63590.2733
2105.965966,1022.645709,61509766.43,449932.7722,63620.7722
2077.27164,977.278119,61509796.57,449962.5174,63650.5174
2099.233643,979.3298561,61509828.18,449994.8182,63682.8182
2107.807576,954.5828459,61509858.33,450023.8817,63711.8817
2096.570101,981.4453991,61509886.92,450052.7557,63740.7557
1956.844385,1050.711605,61509917.42,450083.2675,63771.2675
1922.059984,1056.731033,61509947.32,450113.1636,63801.1636
1938.120586,1030.333601,61509979.17,450145.0048,63833.0048
1937.485346,1026.651698,61510008.14,450174.0826,63862.0826
1936.734166,1039.69284,61510038.22,450204.0073,63892.0073
1944.182744,1024.475957,61510069.73,450235.5502,63923.5502
1964.374408,1036.613043,61510100.3,450266.8004,63954.8004
1960.648794,1070.57566,61510130.18,450296.3526,63984.3526
1954.814699,1093.149733,61510161.1,450329.0242,64017.0242
1968.334686,1104.37913,61510190.91,450357.2968,64045.2968
1966.259971,1109.711022,61510220.79,450386.8915,64074.8915
1979.621359,1121.361049,61510251.56,450417.776,64105.776
1976.661891,1121.507202,61510281,450446.8731,64134.8731
2172.87636,1044.912647,61510312.11,450477.8566,64165.8566
2213.729251,1030.397278,61510342.34,450508.2108,64196.2108
2234.917771,1053.462972,61510372.23,450538.4219,64226.4219
2224.580371,1046.518904,61510403.06,450570.9755,64258.9755
2211.04294,1050.80462,61510432.67,450599.0473,64287.0473
2215.611893,1060.478035,61510462.8,450628.5657,64316.5657
2212.116384,1052.938701,61510493.27,450659.097,64347.097
2186.221244,1068.988395,61510523.59,450691.4281,64379.4281
2086.850369,1116.96339,61510553.85,450720.0076,64408.0076
2067.418479,1121.768703,61510583.53,450749.3492,64437.3492
2063.636562,1131.109811,61510614.14,450780.0116,64468.0116
