X, Y,startTime
2160.555719,1041.649957,520257.7588
2123.279565,1041.357424,520287.9642
2116.47911,1064.410823,520318.0246
2119.600868,1100.521102,520348.3145
2139.853198,1083.422463,520378.3093
2139.095192,1054.28881,520408.777
2140.488979,1040.95597,520438.7966
2155.859085,1022.476197,520470.8566
2191.272294,1014.173534,520499.9719
2246.216341,1337.834991,521015.7093
2195.492137,1253.282525,521043.4618
2220.592249,1263.04081,521074.7641
2229.612047,1264.659702,521104.6143
2231.472856,1268.340519,521134.9141
2222.496529,1286.445277,521163.8654
2201.491092,1308.792343,521195.3231
2178.048058,1272.539717,521225.291
2178.975683,1263.601694,521254.8855
2223.826759,1294.833828,521345.4755
2242.129624,1312.71056,521376.5706
2226.685051,1253.916145,521406.0785
2213.395776,1278.437272,521437.6756
2170.017343,1294.896261,521466.0657
2124.865665,1254.107653,521496.1467
2092.294143,1219.801467,521527.1212
2015.492948,1325.827983,521556.6215
2080.863059,1315.14491,521587.1204
2078.876971,1301.617356,521617.1657
2142.620246,1363.202798,521647.6742
2121.407114,1376.221018,521678.3461
2105.650909,1369.633823,521707.4657
2073.683191,1319.273616,521737.9206
2082.17931,1345.692776,521768.2528
2081.808591,1346.813257,521801.089
2015.628802,1163.226612,521829.665
2012.461956,1134.915889,521859.5423
2048.230351,1067.098875,521889.7818
2063.05302,1068.082102,521919.4342
2078.71685,1064.357151,521950.3976
2086.446489,1056.135519,521980.6966
2089.20667,1067.24821,522015.1177
2436.792634,1552.902642,522252.0496
2001.812425,844.9456461,522311.9671
2028.823367,854.3667251,522343.0951
2040.467819,849.2865704,522372.3308
2058.226775,827.6330932,522402.7422
2070.181011,840.9269892,522434.2615
2119.388227,897.2825422,522466.1646
2061.854572,967.4006489,522494.1151
2092.465233,923.6956152,522523.4269
2009.179386,847.9131377,522584.04
2014.870496,876.6647739,522614.7723
2058.18985,948.9114964,522644.2846
2071.767765,1042.540179,522675.1208
2115.336865,1509.994095,522794.8037
2059.687986,1338.295659,522825.5451
2127.603801,1151.684757,522855.9906
2089.143197,1256.663916,522887.2628
2158.700072,900.3550282,522917.1719
2155.945051,865.8986279,522946.4931
2143.043236,915.5507231,522978.1175
2115.23844,1189.038883,523010.17
2104.569067,1112.101092,523037.4835
2085.158526,1137.23004,523068.1912
2083.562313,1091.744247,523098.7872
2067.245371,1121.882937,523127.6889
2119.522236,1214.074611,523189.1607
2116.972148,1216.506343,523218.5042
2102.699969,1241.999638,523249.0371
2065.791717,1277.662247,523399.0117
2001.109255,1042.28581,523429.6513
2021.394915,1120.50383,523460.5866
2053.155016,1179.693543,523490.0187
2065.395757,1220.504415,523520.3499
2091.875194,1145.452147,523551.4648
2117.990998,1066.282814,523581.8337
2156.209846,976.4360629,523614.2989
2151.143412,960.3456021,523641.6961
2108.092548,939.6418135,523673.4154
2134.722588,937.3605708,523704.2182
2140.612801,954.8339758,523734.2533
2135.729478,964.8026161,523763.3229
2120.505989,945.3232897,523792.0175
2109.305129,934.3420978,523822.0093
2139.452826,986.378145,523852.658
2186.747836,957.6887424,523883.7666
2147.076953,955.0342517,523913.9388
2143.03303,952.4404856,523944.8747
2124.741656,950.3635565,523977.3269
2109.485863,1036.835008,524034.2888
2115.434248,996.6650837,524064.63
2059.001823,1114.073513,524215.5653
2042.341772,920.5047326,524246.9952
2099.702917,942.9896589,524277.6339
2127.210302,951.317592,524306.9083
2099.485278,952.3864316,524338.0019
2100.513821,942.4469513,524366.014
2111.863776,899.1751529,524396.0616
2097.565426,931.9826893,524426.6343
2095.648022,886.1409787,524456.1736
2078.726786,781.3190123,524486.9291
2071.198796,816.383741,524517.8886
2063.867031,871.4419715,524577.7096
2083.270456,830.7218927,524608.2407
2124.943888,804.4048258,524668.7632
2129.675531,857.2977369,524699.13
2137.891748,986.5706453,524729.002
2085.124602,996.9140979,524759.3662
2100.813863,983.6082697,524789.465
2124.273772,1037.672075,524820.3957
2141.968874,1054.422494,524849.8661
2106.078718,1229.853927,524880.0863
2116.885564,1239.652925,524911.0549
2150.926246,1251.678346,524940.7387
2138.138551,1300.886796,524970.7887
2131.132843,1304.144668,525004.2968
2102.946244,1221.094897,525030.5753
2107.603687,1172.131841,525061.4784
2138.07786,1159.726373,525091.3771
2137.64768,1197.549338,525121.5511
2153.173719,1146.685098,525152.0811
2104.401079,986.7727708,525182.2817
2113.623087,976.6070889,525211.7155
2094.490623,950.0124052,525242.2544
2161.925082,906.0465661,525271.5219
2121.792812,984.9188093,525303.7927
2080.979472,993.9669587,525332.9164
2089.106691,990.6524165,525362.4112
2113.721011,921.6576962,525393.5356
2127.033783,921.7317303,525424.7442
2122.817148,858.2467381,525454.601
2122.538781,866.1840759,525484.8131
2142.760849,922.3868025,525514.601
2160.894303,948.8308297,525544.1171
2144.206286,964.9640924,525576.7127
2080.246448,1039.944403,525606.3158
2103.727365,1145.779712,525636.5154
2109.451781,1147.312829,525666.557
2081.404367,1140.548717,525697.4706
2091.210938,1153.783621,525725.5922
2087.044916,1150.11851,525756.9772
2075.092828,1181.933329,525787.24
2085.960306,1216.153331,525818.1437
2110.078343,1199.033036,525848.5909
2122.25328,1192.734957,525878.0635
2133.948639,1168.299189,525906.7207
2150.629685,891.397521,526088.2831
2089.575434,987.4786693,526119.335
2096.395646,985.006519,526151.0817
2090.780267,1020.904434,526178.577
2071.432815,1036.041642,526209.3126
2089.100098,1022.197574,526240.9883
2090.50281,1016.906975,526270.0793
2087.575324,1009.904432,526300.4194
2090.19404,1004.363344,526330.2843
2096.298994,1001.006658,526360.5016
2101.315815,1015.467117,526391.9157
2103.072273,1009.037416,526421.739
2115.596171,959.7597758,526450.5944
2088.046367,977.9790501,526481.0568
2089.361109,976.0333638,526511.5244
2103.252649,967.666278,526541.5231
2093.31624,978.7976035,526571.5523
2057.968559,1022.437281,526601.5945
2188.160483,1015.862076,526631.7987
2207.937357,947.7840943,526664.01
2254.264666,918.4739812,526693.0618
2251.892286,889.6708945,526722.8433
2265.453148,926.3532921,526753.1179
2252.813553,920.5580226,526783.6262
2208.517187,912.5864312,526816.7992
2219.896676,933.0905977,526844.4205
2207.561368,1013.285126,526873.2262
2241.272251,975.8980301,526903.3257
2213.050986,980.7304615,526933.9769
2204.321365,948.9121839,526964.8313
2221.165488,931.3464027,526995.2223
2218.606546,924.9637347,527025.7518
2207.254739,922.5507603,527056.3019
2189.62785,936.3164796,527086.0203
2140.339098,1043.930624,527116.9361
2116.98581,1105.858848,527146.2683
2096.411362,1134.762887,527177.2696
2111.781666,1164.467654,527206.5279
2153.299253,1184.685293,527236.9428
2204.785207,1235.371946,527267.1081
2182.257582,1219.441266,527297.2064
2120.314355,1295.73235,527327.1577
2180.066997,1242.041823,527361.9899
2176.148331,1223.034546,527387.7369
2153.53934,1174.1878,527418.463
2151.467227,1204.80167,527449.6226
2154.535404,1247.860637,527478.8448
2159.673913,1229.328828,527508.1239
2183.890716,1206.075705,527538.1862
2169.095213,1220.228038,527569.5072
2153.753942,1225.44233,527598.9762
2178.037961,1162.373049,527629.3954
2197.205248,1130.029012,527660.2272
2205.35597,1097.994221,527690.8135
2188.555604,1100.672177,527719.8588
2152.525341,1121.26648,527750.8385
2143.568499,1116.650157,527781.1106
2160.130643,1139.828341,527810.6538
2167.703985,1131.252283,527840.3306
2217.861243,1022.250459,528023.1443
2226.173157,1090.823994,528051.4451
2244.297163,1089.458186,528081.7336
2221.414966,1113.356301,528112.7308
2211.949795,1161.250952,528141.4447
2156.449139,1108.372035,528172.1243
2200.610926,1056.903126,528202.8616
2210.399434,1027.169335,528264.1277
2194.320571,1089.890369,528293.4073
2162.539455,1146.178871,528323.0238
2170.511809,1138.10044,528353.6706
2177.017236,1111.884883,528384.678
2202.535532,1023.517887,528417.3703
2153.073937,1166.849458,528444.2628
2103.878745,1307.493582,528475.1959
2117.554277,1261.615109,528504.673
2158.645604,1243.735937,528535.0568
2138.411856,1214.477724,528564.9594
2144.703635,1242.506423,528596.1438
2085.592452,1278.343413,528624.9611
2124.681633,1262.200409,528656.3905
2146.889065,1256.014213,528688.182
2162.86015,1288.818889,528716.429
2166.707921,1276.315283,528747.092
2154.521639,1217.952976,528779.1868
2162.234679,1029.085215,528808.2496
2138.519612,1032.977645,528837.2602
2161.266955,1053.123817,528867.283
2129.476189,1071.844306,528897.83
2136.263137,1033.375026,528928.4282
2135.183571,1042.407452,528958.0361
2128.859264,1031.274696,528987.9542
2145.55829,1045.377572,529022.3447
2168.07724,1054.656974,529049.5683
2136.124247,1077.584652,529081.0465
2098.601611,1042.311029,529112.223
1779.947241,1786.222179,529351.1258
1740.095982,1761.806327,529381.2932
1753.327586,1767.189032,529411.3333
2167.708509,2334.934657,529681.6767
2103.358523,1089.569532,529713.835
2157.350822,1083.848051,529744.1077
2228.786224,1353.848844,530104.5937
2116.640099,1017.017826,530135.6292
2161.583263,1088.69334,530165.4256
2039.113674,1274.070577,530195.6347
2237.192588,957.6696879,530437.1469
2221.475013,1030.329116,530470.4228
2195.606484,1071.238747,530498.2303
2208.493488,1057.690692,530528.76
2212.362704,1054.588913,530559.0709
2235.639521,945.7224894,530589.1538
2234.006284,954.0519618,530619.1194
2225.14592,967.7924009,530649.2976
2252.245385,1021.475846,530679.556
2275.006098,1029.038977,530709.8386
2249.010295,1035.80609,530739.2824
2191.321657,1044.779432,530770.7704
2202.118695,1052.021237,530800.3129
2216.650731,1097.805515,530831.7021
2238.77722,1058.294631,530861.0003
2213.086297,1064.552275,530890.874
2228.666507,990.9716743,530921.3551
2237.640122,1015.013392,530952.8145
2195.333586,1064.271659,530982.2744
2208.057928,1035.754256,531013.8094
2202.279898,1011.90146,531042.4012
2192.015977,969.1303055,531072.3908
2185.512724,989.5673851,531102.9402
2218.035022,1083.907709,531223.7605
2197.424198,1015.107669,531256.2756
2227.663341,1004.095652,531284.3196
2261.994018,967.7186057,531315.4992
2251.890994,997.7427163,531345.431
2244.562294,1024.218219,531374.6875
2227.465393,1041.334728,531405.2795
2258.310214,1001.025214,531585.9982
2276.89995,954.0230145,531615.3371
2188.604268,1057.558627,531645.8433
2202.042512,1037.236995,531675.898
2216.883052,1047.664682,531709.0195
2265.70321,1053.823125,531737.5837
2263.907351,1038.929191,531767.2604
2269.545869,1038.391235,531797.1983
2259.137903,1083.660387,531827.1106
2216.876979,1083.661749,531857.9117
2174.528959,1060.381669,531887.7539
2154.300268,1037.031766,531918.1729
2252.849312,1014.867159,531949.3978
2256.817476,989.1959956,531978.6469
2224.865596,1059.509161,532038.7972
2221.529343,1053.252375,532070.0021
2303.441189,1099.732045,532099.7066
2286.328968,1074.123219,532129.6133
2297.920738,1056.519819,532160.5519
2190.60832,1071.520597,532190.2894
2200.727013,1226.227784,532221.3788
2162.750642,1251.627415,532250.9597
2149.815828,1254.377634,532311.4692
2196.216538,1145.221912,532342.1208
2172.365321,1245.15785,532371.4827
2189.699377,1195.43476,532401.6405
2146.234471,1275.221796,532432.1159
2179.186127,1278.26003,532462.1356
2181.806902,1256.76161,532492.616
2182.282894,1238.661841,532524.5329
2142.231205,1186.643446,532553.0922
2154.100926,1231.58927,532585.2567
2122.48266,1306.551253,532612.7133
2133.976197,1272.01811,532643.0181
2163.316495,1177.083664,532673.5242
2152.450151,1193.567872,532703.7885
2144.578127,1205.807484,532734.0784
2144.162935,1211.217317,532765.3011
2147.73831,1225.570381,532794.5954
2154.375815,1237.288545,532825.3114
2158.050527,1183.318538,532855.4787
2116.780147,1050.116796,532886.0102
2114.234516,1048.73031,532916.083
2116.98474,1077.173409,532950.5594
2120.726074,1062.21309,532976.3567
2132.889665,1010.549277,533008.9334
2132.071058,983.873486,533036.2834
2135.317164,982.9805402,533067.2717
2166.834807,962.081509,533096.6513
2161.89132,972.180942,533127.373
2169.990464,946.307756,533158.4819
2192.510741,916.4611292,533189.0342
2183.594267,910.1782941,533217.7094
2159.182464,927.9204087,533247.6609
2164.351324,946.2871785,533281.8669
2173.938146,938.6186,533309.5411
2149.403076,949.2955779,533338.5167
2181.964742,952.0560643,533369.0272
2170.764367,935.6692522,533400.1152
2160.278969,908.8641413,533429.8963
2143.811561,889.5696695,533459.3741
2148.222131,943.6906574,533490.0111
2146.377059,969.5154875,533519.3763
2156.943796,985.1797832,533549.5006
2152.202425,962.7455514,533580.6355
2168.854738,972.1321303,533611.8768
2253.148737,999.5478033,533761.5573
2248.656605,985.8760763,533791.342
2228.30351,989.9516817,533822.4261
2215.206844,985.3654737,533852.1025
2208.089354,964.0797705,533882.7112
2209.178281,960.6263325,533914.5175
2211.439965,980.6491001,533945.3332
2204.711509,1017.11864,533972.4082
2208.181898,1012.190935,534007.4893
2219.982501,997.5927287,534033.3958
2197.653107,998.7517859,534063.2058
2198.292346,988.3794885,534094.8053
2170.64976,988.5770193,534125.5298
2186.23323,988.3166276,534154.3199
2227.414231,1025.113861,534183.862
2285.499989,1073.293436,534214.9649
2248.718908,1018.461435,534244.0969
2231.239899,1009.641701,534274.307
2285.299774,1048.165679,534304.4783
2267.319898,1087.556954,534335.4457
2171.598695,1279.570484,534365.9136
2163.216324,1295.959197,534396.0644
2144.164945,1264.389583,534427.1913
2149.397176,1242.551132,534457.3962
2149.283776,1283.016124,534486.5663
2067.643598,1346.127766,534516.9564
1508.339143,1418.077702,534547.418
417.9086733,1459.796568,534576.5195
-159.1988171,1462.631386,534606.6626
-117.5052699,1466.553299,534638.4429
-147.8288592,1512.773981,534668.6214
-183.6726609,1475.085146,534698.6852
-171.3251402,1461.86387,534727.6713
-148.6669622,1447.767716,534758.5962
-149.052588,1466.385289,534790.1065
-123.7198402,1456.147145,534817.7852
2104.751224,1100.631509,535060.3938
2253.171771,1106.090237,535090.8177
2256.368335,1139.294541,535121.5445
2215.165635,1180.207368,535151.2755
2215.313886,1159.432581,535181.7665
2199.530629,1081.908582,535211.2658
2174.573499,1061.15818,535241.7155
2189.279857,1046.053177,535272.1367
2210.852256,1035.775375,535302.9114
2187.369743,950.4380627,535331.586
2180.036001,939.3441297,535361.3463
2182.894595,972.8166865,535392.4927
2186.594111,1068.680511,535422.8598
2189.265795,1070.897593,535453.3753
2194.381536,1039.774264,535483.6752
2185.832723,1045.200635,535514.7926
2139.982891,1030.063343,535543.7966
2122.242876,1004.581021,535573.6019
2153.072465,1004.601958,535603.506
2172.983759,1024.606031,535633.8641
2170.923439,1059.269779,535665.3402
2176.75749,1033.703664,535695.5519
2241.96466,993.8700314,535724.4713
2178.3848,1001.494558,535755.3705
2193.674571,1001.277694,535786.4087
2167.464955,954.2643493,535815.5921
2168.695007,964.5214074,535847.821
2186.943969,986.2844673,535877.1375
2214.111006,1105.435686,535906.597
2222.340392,1074.888165,535936.7008
2180.633984,1111.785382,535965.8285
2102.855239,1069.677176,535996.1222
2133.053086,1072.530721,536028.3774
2186.623854,1053.59874,536059.9968
2201.597577,1011.888274,536089.3477
2202.473848,1121.732065,536299.4822
2198.792598,1160.246117,536328.8897
2212.23928,1144.579841,536358.7811
2194.991816,1174.954117,536388.9291
2163.85124,1224.291727,536419.4022
2209.156886,1097.489368,536478.787
2231.301203,1075.069052,536510.1107
2262.83251,1043.709348,536540.8258
945.0599802,1711.181233,536571.0947
905.2480682,1754.073709,536601.8508
901.6490751,1724.346438,536631.9433
897.9779262,1756.036603,536664.8387
869.8595757,1732.263319,536692.8366
880.4674873,1739.244919,536722.2209
876.2590619,1725.719635,536752.5959
1353.530083,1031.081679,536992.2711
2225.777345,951.501395,537025.2119
2205.480344,962.6307339,537053.4828
2223.630458,939.0294466,537083.5974
2262.133806,870.0867228,537114.7033
2245.762338,904.608291,537144.2894
2248.627971,894.8969108,537173.7737
2207.305054,867.0936294,537204.5987
2258.797611,982.3146163,537295.5974
2175.895004,952.8363935,537326.3781
2154.104886,975.9371617,537356.2659
2107.586353,1010.609688,537385.9553
2114.577806,1002.268508,537417.7632
2134.610121,1027.878077,537446.7298
2154.010993,1021.741193,537478.238
2129.611537,1045.483119,537507.4267
2058.752332,1443.972914,537720.2464
2238.099288,987.8183685,537779.5306
2257.646725,1029.473347,537810.153
2283.749339,1082.258892,537839.9911
2249.078956,1085.502666,537869.6118
2204.689456,1151.468422,537898.5529
2209.569023,1161.99396,537929.3462
2234.09394,1087.883088,537959.7673
2214.821724,1080.953835,537991.3542
2214.909912,1089.521025,538020.5915
2200.523061,1059.932502,538050.3914
2232.419637,1059.213997,538080.981
2239.695792,1145.105801,538141.6923
2247.426058,1110.069493,538172.3102
2226.415628,1076.533074,538202.312
2216.829167,1097.679159,538233.2612
2241.349884,1102.381929,538262.9059
2253.581243,1131.400244,538292.4296
2268.391516,1121.192878,538323.3209
2269.344668,1097.235296,538354.4903
2251.473308,1118.626195,538384.0475
2242.114688,1142.485232,538413.8282
2260.620865,1162.17708,538444.544
2268.328941,1196.262003,538474.5488
2257.647992,1182.99087,538504.6955
2223.414598,1136.605251,538534.7655
2216.410104,1121.351834,538565.9509
2213.695698,1229.69676,538595.4294
2211.970358,1276.911863,538625.5659
2233.862528,1331.907045,538655.7321
2223.224451,1323.057494,538685.5853
2216.885377,1311.743002,538716.4567
2206.70017,1318.736569,538745.6242
2217.854508,1326.765682,538776.9753
2202.177626,1329.429538,538807.0686
2217.343536,1333.021343,538837.0906
2212.860701,1317.345722,538866.6339
2214.045502,1330.067216,538897.5557
2200.728574,1321.616884,538927.4157
2201.886363,1401.822721,538957.8219
2204.035632,1380.885916,538988.0459
2236.185211,1300.48734,539020.2377
2223.022917,1328.725446,539049.3965
2229.961672,1307.415353,539079.2949
2224.850069,1262.77502,539110.8227
2255.446135,1094.294735,539139.1817
2211.447378,1074.963844,539168.31
2220.728005,1030.789024,539198.6622
2270.296389,1035.320893,539229.8227
2275.336639,1018.890019,539260.3299
2258.447988,1009.982115,539289.5565
2246.618443,1027.320558,539321.8595
2246.894333,1020.295286,539349.8909
2223.527795,1019.340601,539379.8039
2178.770648,1027.885343,539411.5124
2186.475624,1005.48628,539442.2262
2226.345318,952.5866894,539471.4091
2215.589008,955.2175052,539501.7696
1405.405395,1325.162899,539650.3013
981.8384621,1066.790656,539681.4405
1263.031063,1247.14092,539713.2701
1243.033462,1239.763699,539743.2034
1707.574781,1504.180803,539801.7428
1750.464146,1546.209659,539865.2337
1750.464146,1546.209659,539892.8083
130.1326669,1834.935981,539928.3546
181.3764503,1484.804148,539956.8282
228.1947953,1742.040292,539988.2981
225.3339402,1617.285434,540016.3457
301.4647747,1926.410741,540045.0591
328.769586,1928.78907,540075.1423
326.9642909,1933.983571,540105.227
324.2323298,1940.641975,540135.5816
1196.907536,1670.184998,540436.831
1177.036189,1573.391691,540469.5614
1173.567076,1563.616637,540497.1995
1174.889444,1567.342724,540527.3741
2006.707882,1334.280089,540558.4072
2016.996546,1321.292377,540588.4558
2051.987753,1239.860608,540618.417
2041.60064,1312.819822,540648.4022
1995.470842,1509.351483,540679.6037
2008.540361,1432.926682,540710.6045
2038.556703,1141.383098,540738.5838
2050.071167,1193.987492,540769.1324
2010.634189,1207.332224,540800.619
1853.53484,1182.637227,540829.8959
1935.129508,1131.802752,540860.1509
1971.097167,1196.742661,540890.3724
1999.515391,1265.313436,540920.6449
1999.973817,1261.919509,540951.5146
2009.474677,1306.903098,540981.5009
1963.95003,1239.28379,541013.3672
1991.263976,1241.836377,541041.2716
1059.801328,2942.53631,541433.9203
1019.967178,2886.07235,541466.0417
952.8713184,2927.887699,541497.006
992.6858173,2980.39078,541525.2547
951.6820277,3043.249475,541554.8777
967.2516973,3063.035133,541584.6151
1645.42931,2061.356586,541674.212
1663.843834,2229.295764,541734.5325
1649.500306,2183.376968,541765.3363
1618.390467,2216.015322,541825.3817
1615.141899,2274.301191,541856.6167
1623.317569,2120.004608,542126.9376
1653.290601,2088.612895,542157.7768
1612.140522,2058.340142,542188.4294
1609.115647,2024.214306,542218.9162
1666.680044,2002.004772,542248.5284
1648.052384,1958.168465,542280.0035
1608.433069,1891.597075,542309.2876
1600.593099,1893.100466,542340.8517
1600.533004,1907.055238,542370.3197
1705.253696,1609.079505,542400.4927
1822.195141,1298.595562,542431.5301
1875.9102,1110.280286,542460.6703
1963.414438,991.7903947,542641.913
1948.946283,1034.27412,542673.1756
1947.103011,1079.966677,542702.4771
1971.790371,1080.807674,542732.7216
1983.326225,1089.198503,542764.5066
1959.656242,1056.847782,542793.6732
1917.840977,980.6073716,542854.261
1899.700476,1051.445655,542883.9085
1919.766308,1040.423422,542914.3067
1911.588546,1063.826315,542943.7336
1932.831097,1066.679596,542975.2641
1979.400545,990.6428439,543007.2994
1961.827572,1022.613204,543039.1349
1951.877214,1054.741092,543066.3964
1939.569885,1067.943083,543096.8007
1936.837519,1067.233167,543125.61
1963.367025,1061.77024,543155.7482
1967.242608,1051.986438,543188.4446
1942.494295,1016.439617,543216.9398
1899.417407,1045.42542,543246.0405
1929.715786,1065.760361,543276.4609
1933.087908,1065.237931,543307.8351
1968.107223,1053.320802,543338.233
1957.913799,1054.795875,543369.174
1968.035226,1033.067963,543399.3011
1994.382719,1025.339446,543428.4505
1988.822467,1020.288193,543457.6592
2023.691814,1004.598653,543487.669
2105.271992,921.2499433,543547.9375
2100.561394,960.9319502,543578.9031
2084.618706,966.3359545,543609.7303
2079.25522,949.2482129,543639.4341
2072.796711,955.1528392,543669.745
2073.090303,965.2609943,543699.6692
2080.618196,994.1439206,543730.855
2096.92342,982.0771095,543760.708
2092.441119,976.5834525,543791.3145
2083.770991,943.009191,543821.3627
2071.568194,933.6318528,543850.5656
2049.955192,966.5651895,543881.4799
2081.832896,974.5973142,543911.709
2083.42682,974.5117296,543942.5233
2063.976374,941.827089,543972.2311
2053.493335,959.9276742,544006.2127
2053.246266,955.8207947,544032.9666
1565.475984,1934.216668,544063.0126
1559.819307,1949.314823,544093.1292
1549.53422,1930.867333,544123.6342
1538.098473,1957.659007,544152.7905
1530.744163,1920.532439,544183.7883
1524.455518,1873.357098,544214.3481
1528.554285,1863.181018,544243.8253
1532.597538,1894.230691,544274.6577
1590.995974,1647.698417,544575.1638
1576.059319,1544.354944,544606.0453
1580.890123,1501.302251,544639.5388
1588.377932,1561.538508,544666.0291
1625.459818,1578.10355,544697.5406
1648.334146,1613.827887,544727.5089
1640.73233,1663.194296,544759.2325
1639.86312,1654.300784,544787.179
1656.580905,1636.524558,544817.9025
1619.206775,1588.75299,544847.4363
1643.033962,1596.512428,544877.8317
1635.53404,1604.536031,544909.1952
1630.52881,1593.27873,544938.7786
1590.54641,1551.344208,544968.1426
1571.683097,1510.934984,545003.241
1598.611925,1553.087003,545029.076
1571.924189,1566.642365,545058.8041
1604.743612,1581.394441,545090.2683
1676.709569,1516.03049,545118.5386
1627.213813,1430.208335,545179.2194
1631.703519,1612.463416,545209.8735
1658.809939,1682.639703,545240.7082
1635.324637,1611.232474,545272.4175
1642.574621,1543.685916,545330.4012
1628.76789,1599.603587,545391.4428
1639.09204,1587.303347,545421.861
1659.121457,1590.832533,545452.6957
1659.4465,1591.074815,545482.9969
1662.189121,1562.282293,545514.1139
1642.535814,1592.729811,545542.641
1645.664909,1614.559758,545573.4389
1670.731608,1570.62359,545603.1701
1678.725468,1498.376358,545632.6558
1607.429614,1413.73153,545662.6125
1667.194903,1459.195407,545693.4421
1607.860391,1565.825873,545723.6864
1558.763774,1487.355265,545753.9022
1466.963079,1438.842179,545784.8472
1500.187725,1479.462651,545814.7967
1707.221609,1621.631467,545844.6704
1677.073504,1602.828564,545874.9939
1675.435694,1552.455907,545905.5337
1637.354972,1522.745597,545934.8267
1532.448601,1519.209105,545965.3193
1515.920655,1549.003383,545995.6711
1512.448767,1944.569268,546026.2395
1511.941079,1987.68871,546056.2579
1488.947984,1933.696628,546087.9178
1497.510934,1988.969003,546117.3653
1472.920796,2016.029874,546147.3912
1464.396649,2024.04566,546177.7558
1583.933926,2266.633573,546387.781
1616.151162,1884.991139,546418.3382
1649.25057,1963.529875,546448.608
1664.783886,1963.532869,546480.0449
1649.392979,1943.976584,546509.5733
1611.41279,1925.37299,546539.3567
1644.747914,1924.479785,546570.3151
1650.066875,1936.246131,546601.3422
1668.479464,1960.00936,546630.9653
1655.051315,1956.515489,546660.2844
1658.026928,1906.165533,546690.2837
1684.055279,1890.374629,546719.4869
1672.023655,1908.772724,546751.3665
1667.995882,1964.654553,546781.1655
1670.45007,1980.095241,546812.0349
1648.636275,2027.564481,546840.7536
1603.701321,2104.616753,546872.8837
1536.122291,2023.920691,546901.2705
1547.520715,1981.481932,546932.2077
1568.286212,2007.687426,546961.9869
1590.212546,2083.313426,546992.8661
1585.11492,2049.077714,547025.7599
1573.285559,2056.444423,547053.3014
1551.104016,2079.746365,547082.9
1526.274225,2168.300264,547112.9219
1539.04778,2022.441702,547173.1971
1533.894699,2039.892192,547203.2951
1551.851217,2078.743482,547263.4314
1511.904551,1938.763126,547294.0366
1467.597785,1984.976033,547325.5208
1563.700572,2027.866361,547355.3166
1621.310596,2093.512625,547384.9675
1613.228415,2088.276101,547415.7891
1597.185675,2089.583264,547445.2918
1581.994291,2069.394365,547476.7753
1586.580072,2081.539951,547506.562
1608.472605,2129.055539,547536.5874
1606.174941,2137.997372,547566.7868
1351.976604,1960.790229,549377.5806
1368.47305,1664.522795,549408.9843
1625.143851,1937.150022,549437.9329
1208.470235,1717.425686,549588.7853
1140.848892,1930.141503,549621.4998
1086.19458,1905.791665,549650.7915
1056.946343,1892.061119,549681.0966
1114.097084,1884.578981,549711.7297
1118.099286,1889.612797,549741.2551
1098.153926,1853.727959,549772.4219
1109.218931,1869.983396,549802.5734
1100.311065,1867.480774,549832.606
1084.4589,1862.276977,549864.206
1066.873725,1846.08456,549892.6183
1036.36716,1849.6991,549922.3773
1057.555615,1848.696161,549953.4852
1022.515235,1823.482942,549983.4295
1053.653916,1953.099512,550072.7143
1312.276924,1860.580328,550284.4697
1204.031588,1884.871042,550314.3877
1269.125062,1858.013518,550405.0323
1327.306596,1887.533228,550435.0411
1236.237055,1795.127307,550495.2051
1351.502214,1914.732935,550586.5101
1166.734369,1769.590331,550617.1122
1169.017194,1773.197553,550647.198
1138.18984,1749.780548,550706.6984
1195.518659,1674.898414,550858.2512
1403.314271,2890.207219,550888.7777
1293.72922,2363.753133,550918.8539
1228.314015,2121.581925,550948.7724
1128.635847,1767.105642,551012.9561
1201.788051,1778.627229,551040.039
1202.005098,1761.580774,551070.5185
1128.327402,1727.785509,551100.0025
1100.596788,1721.936877,551129.9806
1135.234276,1736.781959,551160.6508
1236.032756,1833.055809,551192.1809
1205.04574,1798.140655,551221.2557
1217.688318,1754.524097,551251.0856
1208.97802,1725.091039,551281.8376
1186.967455,1748.740376,551311.8486
1198.673302,1783.576191,551341.5567
1259.625637,1896.465154,551372.6057
1241.899807,1852.557836,551405.9667
1195.758374,1752.18757,551432.3618
1205.446895,1777.373958,551464.8939
1189.103148,1749.594405,551494.4075
1197.816796,1742.441642,551523.3173
955.2597562,1834.293665,551734.7989
1319.409655,1749.113066,551766.9159
1313.138814,1700.064438,551794.8396
1316.551496,1630.769855,551825.4436
1317.612848,1636.744633,551856.1589
1301.254884,1604.308667,551886.7191
1154.420081,1487.640196,551916.8422
1187.730274,1510.769768,551946.0528
1211.016918,1510.158516,551977.3099
1321.516639,1592.490336,552008.9096
1255.848996,1635.073906,552037.2363
1160.777161,1631.381009,552067.446
1134.915666,1642.226094,552098.0869
1115.370398,1581.787761,552127.7618
1149.278044,1620.702795,552157.5619
1160.628451,1630.648611,552188.0986
1168.647811,1613.697545,552218.3444
1168.90888,1617.318341,552248.2705
1152.574609,1638.310317,552279.5412
1147.350752,1622.186479,552308.7811
1174.14099,1568.359671,552338.5771
1176.886427,1624.19156,552368.2829
1222.547001,1708.929605,552398.3253
1143.676319,1600.963738,552429.6896
1128.117762,1555.461617,552460.4252
