timestamp, action_unit_list, facial_expression
2521.919,"[5, 6, 7, 10, 12, 25, 26]",Happy
2521.953,"[5, 6, 7, 10, 12, 25, 26]",Happy
2521.986,"[5, 6, 7, 10, 12, 25, 26]",Happy
2522.02,"[5, 6, 7, 10, 12, 25]",Happy
2522.053,"[5, 6, 7, 10, 12, 25]",Happy
2522.086,"[5, 6, 7, 10, 12, 25, 45]",Happy
2522.12,"[5, 6, 7, 12, 25, 45]",Happy
2522.153,"[5, 6, 7, 12, 25, 45]",Happy
2522.186,"[5, 6, 7, 12, 25, 45]",Happy
2522.22,"[5, 6, 7, 12, 17, 45]",Neutral
2522.253,"[5, 6, 7, 12, 17, 45]",Neutral
2522.286,"[5, 6, 7, 12, 17, 45]",Neutral
2522.32,"[5, 6, 7, 12, 45]",Neutral
2522.353,"[5, 6, 7, 12, 45]",Neutral
2522.387,"[5, 6, 7, 12, 45]",Neutral
2522.42,"[5, 6, 7, 12, 45]",Neutral
2522.453,"[5, 6, 7, 12, 45]",Neutral
2522.487,"[5, 6, 7, 12, 45]",Neutral
2522.52,"[5, 6, 7, 12, 20, 25, 26, 45]",Happy
2522.553,"[5, 6, 7, 12, 20, 25, 26, 45]",Happy
2522.587,"[5, 6, 7, 12, 20, 25, 26, 45]",Happy
2522.62,"[5, 6, 7, 12, 20, 25, 26, 45]",Happy
2522.653,"[5, 6, 7, 12, 20, 25, 26]",Happy
2522.687,"[5, 6, 7, 12, 25, 26]",Happy
2522.72,"[5, 6, 7, 12, 25]",Happy
2522.754,"[5, 6, 7, 12, 25]",Happy
2522.787,"[5, 6, 7, 12]",Neutral
2522.82,"[5, 6, 7, 12]",Neutral
2522.854,"[5, 6, 7, 12]",Neutral
2522.887,"[5, 6, 7, 12]",Neutral
2522.92,"[5, 6, 7, 12]",Neutral
2522.954,"[5, 6, 7, 12]",Neutral
2522.987,"[5, 6, 7, 12]",Neutral
2523.021,"[5, 6, 7, 12]",Neutral
2523.054,"[5, 6, 7, 12]",Neutral
2523.087,"[5, 6, 7, 12]",Neutral
2523.121,"[5, 6, 7, 12]",Neutral
2523.154,"[5, 6, 7, 12]",Neutral
2523.187,"[5, 6, 7, 12]",Neutral
2523.221,"[5, 6, 7, 12]",Neutral
2523.254,"[5, 6, 7, 12]",Neutral
2523.287,"[5, 6, 7, 12]",Neutral
2523.321,"[5, 6, 7, 12]",Neutral
2523.354,"[5, 6, 7, 12]",Neutral
2523.388,"[5, 6, 7, 12]",Neutral
2523.421,"[5, 6, 7, 12]",Neutral
2523.454,"[5, 6, 7, 12]",Neutral
2523.488,"[5, 6, 7, 12]",Neutral
2523.521,"[5, 6, 7, 12]",Neutral
2523.554,"[5, 6, 7, 12]",Neutral
2523.588,"[5, 6, 7, 12]",Neutral
2523.621,"[5, 6, 7, 12]",Neutral
2523.654,"[5, 6, 7, 12]",Neutral
2523.688,"[5, 6, 7, 12]",Neutral
2523.721,"[5, 6, 7, 12]",Neutral
2523.755,"[5, 6, 7, 12]",Neutral
2523.788,"[5, 6, 7, 12]",Neutral
2523.821,"[5, 6, 7, 12]",Neutral
2523.855,"[5, 6, 7, 12]",Neutral
2523.888,"[5, 6, 7, 12]",Neutral
2523.921,"[5, 6, 7, 12]",Neutral
2523.955,"[5, 6, 7, 12]",Neutral
2523.988,"[5, 6, 7, 12]",Neutral
2524.022,"[5, 6, 7, 12]",Neutral
2524.055,"[5, 6, 7, 12]",Neutral
2524.088,"[5, 6, 7, 12, 45]",Neutral
2524.122,"[5, 6, 7, 12, 17, 45]",Neutral
2524.155,"[5, 6, 7, 12, 17, 45]",Neutral
2524.188,"[5, 6, 7, 12, 17, 23, 45]",Neutral
2524.222,"[5, 6, 7, 12, 17, 23, 45]",Neutral
2524.255,"[5, 6, 7, 12, 17, 23, 45]",Neutral
2524.288,"[5, 6, 7, 12, 17, 23, 45]",Neutral
2524.322,"[5, 6, 7, 12, 17, 23, 45]",Neutral
2524.355,"[5, 6, 7, 12, 17, 23, 45]",Neutral
2524.389,"[5, 6, 7, 12, 17, 23, 45]",Neutral
2524.422,"[5, 6, 12, 17, 23, 45]",Neutral
2524.455,"[5, 6, 12, 17, 23, 45]",Neutral
2524.489,"[5, 6, 12, 17, 23, 45]",Neutral
2524.522,"[6, 12, 45]",Neutral
2524.555,"[6, 12, 45]",Neutral
2524.589,"[6, 12, 45]",Neutral
2524.622,"[6, 10, 12, 25, 45]",Happy
2524.655,"[6, 10, 12, 25, 45]",Happy
2524.689,"[6, 10, 12, 25, 45]",Happy
2524.722,"[6, 10, 12, 25, 45]",Happy
2524.756,"[6, 10, 12, 25, 45]",Happy
2524.789,"[6, 10, 12, 25, 45]",Happy
2524.822,"[6, 10, 12, 25, 45]",Happy
2524.856,"[6, 10, 12, 25, 45]",Happy
2524.889,"[6, 10, 12, 25, 45]",Happy
2524.922,"[6, 10, 12, 25, 45]",Happy
2524.956,"[6, 10, 12, 25, 45]",Happy
2524.989,"[6, 10, 12, 25, 45]",Happy
2525.023,"[6, 10, 12, 14, 25, 45]",Happy
2525.056,"[6, 10, 12, 14, 25, 45]",Happy
2525.089,"[6, 10, 12, 14, 25, 45]",Happy
2525.123,"[6, 10, 12, 14, 25, 45]",Happy
2525.156,"[6, 10, 12, 14, 25, 45]",Happy
2525.189,"[6, 10, 12, 14, 25, 45]",Happy
2525.223,"[5, 6, 10, 12, 25, 45]",Happy
2525.256,"[5, 6, 7, 10, 12, 25, 45]",Happy
2525.289,"[5, 6, 7, 10, 12, 25, 45]",Happy
2525.323,"[5, 6, 7, 10, 12, 25, 45]",Happy
2525.356,"[5, 6, 7, 10, 12, 25, 45]",Happy
2525.39,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
2525.423,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
2525.456,"[5, 6, 7, 10, 12, 25, 45]",Happy
2525.49,"[5, 6, 7, 10, 12, 25, 45]",Happy
2525.523,"[5, 6, 10, 12, 25, 45]",Happy
2525.556,"[5, 6, 10, 12, 25, 45]",Happy
2525.59,"[5, 6, 10, 12, 25, 45]",Happy
2525.623,"[5, 6, 10, 12, 25, 45]",Happy
2525.656,"[5, 6, 10, 12, 25, 45]",Happy
2525.69,"[5, 6, 10, 12, 25, 45]",Happy
2525.723,"[5, 6, 9, 10, 12, 17, 25]",Happy
2525.757,"[5, 6, 9, 10, 12, 17, 25]",Happy
2525.79,"[5, 6, 9, 10, 12, 17, 25]",Happy
2525.823,"[5, 6, 9, 10, 12, 17, 25]",Happy
2525.857,"[5, 6, 9, 10, 12, 17, 25]",Happy
2525.89,"[5, 6, 9, 10, 12, 17, 25]",Happy
2525.923,"[5, 6, 10, 12, 14, 17, 25]",Happy
2525.957,"[5, 6, 10, 12, 14, 25, 45]",Happy
2525.99,"[5, 6, 10, 12, 14, 25, 45]",Happy
2526.024,"[5, 6, 10, 12, 14, 25, 45]",Happy
2526.057,"[5, 6, 10, 12, 14, 25, 45]",Happy
2526.09,"[6, 10, 12, 14, 25, 45]",Happy
2526.124,"[5, 6, 9, 10, 12, 14, 25, 45]",Happy
2526.157,"[5, 6, 9, 10, 12, 14, 25, 45]",Happy
2526.19,"[5, 6, 7, 9, 10, 12, 14, 25, 45]",Happy
2526.224,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
2526.257,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
2526.29,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
2526.324,"[5, 6, 9, 10, 12, 25, 45]",Happy
2526.357,"[5, 6, 9, 10, 12, 25, 45]",Happy
2526.391,"[6, 9, 10, 12, 25, 45]",Happy
2526.424,"[5, 6, 10, 12, 25, 45]",Happy
2526.457,"[5, 6, 10, 12, 25, 45]",Happy
2526.491,"[5, 6, 10, 12, 25, 45]",Happy
2526.524,"[5, 6, 10, 12, 14, 25, 45]",Happy
2526.557,"[5, 6, 10, 12, 14, 25, 45]",Happy
2526.591,"[5, 6, 10, 12, 14, 25, 45]",Happy
2526.624,"[5, 6, 10, 12, 14, 25, 45]",Happy
2526.657,"[5, 6, 10, 12, 14, 25, 45]",Happy
2526.691,"[5, 6, 10, 12, 14, 25, 45]",Happy
2526.724,"[5, 6, 10, 12, 14, 25, 45]",Happy
2526.758,"[5, 6, 10, 12, 14, 25, 45]",Happy
2526.791,"[5, 6, 10, 12, 14, 25, 45]",Happy
2526.824,"[5, 6, 9, 10, 12, 14, 25, 45]",Happy
2526.858,"[5, 6, 9, 10, 12, 14, 25, 45]",Happy
2526.891,"[5, 6, 9, 10, 12, 14, 25, 45]",Happy
2526.924,"[5, 6, 9, 10, 12, 14, 25, 45]",Happy
2526.958,"[5, 6, 7, 9, 10, 12, 14, 25, 45]",Happy
2526.991,"[5, 6, 7, 9, 10, 12, 14, 25, 45]",Happy
2527.024,"[5, 6, 7, 9, 10, 12, 14, 25, 45]",Happy
2527.058,"[5, 6, 7, 9, 10, 12, 14, 25, 45]",Happy
2527.091,"[5, 6, 7, 9, 10, 12, 14, 25, 45]",Happy
2527.125,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
2527.158,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
2527.191,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
2527.225,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
2527.258,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
2527.291,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
2527.325,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
2527.358,"[5, 6, 7, 9, 10, 12, 25, 45]",Happy
2527.392,"[5, 6, 7, 10, 12, 25, 45]",Happy
2527.425,"[5, 6, 7, 10, 12, 25, 45]",Happy
2527.458,"[5, 6, 7, 10, 12, 25, 45]",Happy
2527.492,"[5, 6, 10, 12, 25, 45]",Happy
2527.525,"[5, 6, 10, 12, 25, 45]",Happy
2527.558,"[5, 6, 10, 12, 25, 45]",Happy
2527.592,"[5, 6, 7, 10, 12, 25, 45]",Happy
2527.625,"[5, 6, 10, 12, 25, 45]",Happy
2527.658,"[5, 6, 10, 12, 25, 45]",Happy
2527.692,"[5, 6, 10, 12, 25, 45]",Happy
2527.725,"[5, 6, 10, 12, 25, 45]",Happy
2527.759,"[5, 6, 10, 12, 25, 45]",Happy
2527.792,"[5, 6, 10, 12, 25, 45]",Happy
2527.825,"[5, 6, 10, 12, 25, 45]",Happy
2527.859,"[5, 6, 10, 12, 25, 45]",Happy
2527.892,"[5, 6, 10, 12, 25, 45]",Happy
2527.925,"[5, 6, 10, 12, 25, 45]",Happy
2527.959,"[5, 6, 10, 12, 25, 45]",Happy
2527.992,"[5, 6, 10, 12, 25, 45]",Happy
2528.026,"[5, 6, 10, 12, 45]",Neutral
2528.059,"[5, 6, 10, 12, 45]",Neutral
2528.092,"[5, 6, 10, 12, 45]",Neutral
2528.126,"[5, 6, 12, 45]",Neutral
2528.159,"[5, 6, 7, 12, 45]",Neutral
2528.192,"[5, 6, 7, 12, 45]",Neutral
2528.226,"[5, 6, 7, 12, 45]",Neutral
2528.259,"[5, 6, 7, 12, 45]",Neutral
2528.292,"[5, 6, 7, 12, 45]",Neutral
2528.326,"[5, 6, 7, 12, 45]",Neutral
2528.359,"[5, 6, 7, 12, 45]",Neutral
2528.393,"[5, 6, 7, 12, 45]",Neutral
2528.426,"[5, 6, 7, 12, 45]",Neutral
2528.459,"[5, 6, 7, 12, 45]",Neutral
2528.493,"[5, 6, 7, 12, 45]",Neutral
2528.526,"[5, 6, 10, 12, 25, 45]",Happy
2528.559,"[5, 6, 10, 12, 25, 45]",Happy
2528.593,"[5, 6, 10, 12, 25, 45]",Happy
2528.626,"[5, 6, 10, 12, 25, 45]",Happy
2528.659,"[5, 6, 10, 12, 25, 45]",Happy
2528.693,"[5, 6, 10, 12, 25, 45]",Happy
2528.726,"[5, 6, 10, 12, 25, 45]",Happy
2528.76,"[5, 6, 10, 12, 25, 45]",Happy
2528.793,"[5, 6, 10, 12, 25, 45]",Happy
2528.826,"[5, 6, 10, 12, 25, 45]",Happy
2528.86,"[5, 6, 10, 12, 25, 45]",Happy
2528.893,"[5, 6, 10, 12, 25, 45]",Happy
2528.926,"[5, 6, 10, 12, 25, 45]",Happy
2528.96,"[5, 6, 10, 12, 25, 45]",Happy
2528.993,"[5, 6, 10, 12, 25, 45]",Happy
2529.027,"[5, 6, 10, 12, 25, 45]",Happy
2529.06,"[5, 6, 10, 12, 25, 45]",Happy
2529.093,"[5, 6, 10, 12, 25, 45]",Happy
2529.127,"[5, 6, 10, 12, 25, 45]",Happy
2529.16,"[5, 6, 10, 12, 25, 45]",Happy
2529.193,"[5, 6, 10, 12, 25, 45]",Happy
2529.227,"[5, 6, 10, 12, 25, 45]",Happy
2529.26,"[5, 6, 10, 12, 25, 45]",Happy
2529.293,"[5, 6, 10, 12, 23, 25, 45]",Happy
2529.327,"[5, 6, 10, 12, 23, 25, 45]",Happy
2529.36,"[5, 6, 10, 12, 25, 45]",Happy
2529.394,"[5, 6, 10, 12, 23, 25, 45]",Happy
2529.427,"[5, 6, 10, 12, 23, 25, 45]",Happy
2529.46,"[5, 6, 10, 12, 25, 45]",Happy
2529.494,"[5, 6, 10, 12, 25, 45]",Happy
2529.527,"[5, 6, 10, 12, 45]",Neutral
2529.56,"[5, 6, 10, 12, 45]",Neutral
2529.594,"[5, 6, 10, 12, 45]",Neutral
2529.627,"[5, 6, 10, 12, 45]",Neutral
2529.66,"[5, 6, 10, 12, 45]",Neutral
2529.694,"[5, 6, 10, 12, 45]",Neutral
2529.727,"[5, 6, 10, 12, 45]",Neutral
2529.761,"[5, 6, 10, 12, 45]",Neutral
2529.794,"[5, 6, 10, 12, 45]",Neutral
2529.827,"[5, 6, 10, 12, 45]",Neutral
2529.861,"[5, 6, 10, 12, 45]",Neutral
2529.894,"[5, 6, 10, 12, 45]",Neutral
2529.927,"[5, 6, 10, 12, 25, 45]",Happy
2529.961,"[5, 6, 10, 12, 25, 45]",Happy
2529.994,"[5, 6, 10, 12, 25, 45]",Happy
2530.028,"[5, 6, 10, 12, 25, 45]",Happy
2530.061,"[5, 6, 10, 12, 25, 45]",Happy
2530.094,"[5, 6, 10, 12, 23, 25, 45]",Happy
2530.128,"[5, 6, 10, 12, 23, 25, 45]",Happy
2530.161,"[5, 6, 10, 12, 23, 25, 45]",Happy
2530.194,"[5, 6, 10, 12, 23, 25, 45]",Happy
2530.228,"[5, 6, 10, 12, 23, 25, 45]",Happy
2530.261,"[5, 6, 10, 12, 23, 25, 45]",Happy
2530.294,"[5, 6, 10, 12, 23, 25, 45]",Happy
2530.328,"[5, 6, 10, 12, 23, 25, 45]",Happy
2530.361,"[5, 6, 10, 12, 23, 25, 45]",Happy
2530.395,"[5, 6, 10, 12, 23, 25, 45]",Happy
2530.428,"[5, 6, 10, 12, 23, 25, 45]",Happy
2530.461,"[5, 6, 10, 12, 23, 25, 45]",Happy
2530.495,"[5, 6, 10, 12, 23, 25, 45]",Happy
2530.528,"[5, 6, 10, 12, 23, 25, 45]",Happy
2530.561,"[5, 6, 10, 12, 23, 25, 45]",Happy
2530.595,"[5, 6, 10, 12, 23, 25, 45]",Happy
2530.628,"[5, 6, 12, 17, 23, 25, 45]",Happy
2530.661,"[5, 6, 12, 17, 23, 25, 45]",Happy
2530.695,"[5, 6, 12, 17, 23, 25, 45]",Happy
2530.728,"[5, 6, 12, 17, 23, 45]",Neutral
2530.762,"[5, 6, 12, 17, 45]",Neutral
2530.795,"[5, 6, 12, 17, 45]",Neutral
2530.828,"[5, 6, 15, 17, 45]",Neutral
2530.862,"[5, 6, 15, 17, 45]",Neutral
2530.895,"[5, 6, 15, 17, 45]",Neutral
2530.928,"[5, 6, 7, 15, 17, 45]",Neutral
2530.962,"[5, 6, 15, 17, 45]",Neutral
2530.995,"[5, 6, 7, 15, 17, 45]",Neutral
2531.029,"[5, 6, 7, 15, 17, 45]",Neutral
2531.062,"[5, 6, 15, 17, 45]",Neutral
2531.095,"[5, 6, 12, 15, 17, 45]",Neutral
2531.129,"[5, 6, 12, 15, 17, 45]",Neutral
2531.162,"[5, 6, 12, 15, 45]",Neutral
2531.195,"[5, 6, 7, 12, 15, 45]",Neutral
2531.229,"[5, 6, 7, 12, 15, 45]",Neutral
2531.262,"[5, 6, 7, 12, 15, 45]",Neutral
2531.295,"[5, 6, 7, 12, 15, 45]",Neutral
2531.329,"[5, 6, 7, 12, 45]",Neutral
2531.362,"[5, 6, 12, 23, 45]",Neutral
2531.396,"[5, 6, 12, 20, 23, 45]",Neutral
2531.429,"[5, 6, 12, 20, 23, 25, 45]",Happy
2531.462,"[5, 6, 10, 12, 20, 25, 45]",Happy
2531.496,"[5, 6, 10, 12, 20, 25, 45]",Happy
2531.529,"[5, 6, 10, 12, 25, 45]",Happy
2531.562,"[5, 6, 10, 12, 25, 45]",Happy
2531.596,"[5, 6, 12, 25, 45]",Happy
2531.629,"[5, 6, 12, 25, 45]",Happy
2531.662,"[5, 6, 12, 25, 45]",Happy
2531.696,"[5, 6, 12, 45]",Neutral
2531.729,"[5, 6, 12, 45]",Neutral
2531.763,"[5, 6, 12, 45]",Neutral
2531.796,"[5, 6, 12, 45]",Neutral
2531.829,"[5, 6, 12, 45]",Neutral
2531.863,"[5, 6, 12, 45]",Neutral
2531.896,"[5, 6, 12, 45]",Neutral
2531.929,"[5, 6, 12, 45]",Neutral
2531.963,"[5, 6, 12, 45]",Neutral
2531.996,"[5, 6, 12, 45]",Neutral
2532.03,"[5, 6, 12, 45]",Neutral
2532.063,"[5, 6, 12, 45]",Neutral
2532.096,"[5, 6, 12, 45]",Neutral
2532.13,"[5, 6, 12, 17, 45]",Neutral
2532.163,"[5, 6, 12, 17, 45]",Neutral
2532.196,"[5, 6, 12, 17, 45]",Neutral
2532.23,"[5, 6, 12, 17, 45]",Neutral
2532.263,"[5, 6, 12, 17, 45]",Neutral
2532.296,"[5, 6, 12, 17, 45]",Neutral
2532.33,"[5, 6, 12, 17, 45]",Neutral
2532.363,"[5, 6, 12, 17, 45]",Neutral
2532.397,"[5, 6, 12, 17, 45]",Neutral
2532.43,"[5, 6, 12, 17, 45]",Neutral
2532.463,"[5, 6, 7, 12, 17, 45]",Neutral
2532.497,"[5, 6, 7, 12, 17, 45]",Neutral
2532.53,"[5, 6, 7, 12, 17, 45]",Neutral
2532.563,"[5, 6, 7, 12, 17, 45]",Neutral
2532.597,"[5, 6, 7, 12, 17]",Neutral
2532.63,"[5, 6, 12]",Neutral
2532.663,"[5, 6, 12]",Neutral
2532.697,"[5, 6, 12]",Neutral
2532.73,"[5, 6, 12, 25]",Happy
2532.764,"[5, 6, 12, 25, 45]",Happy
2532.797,"[5, 6, 12, 25, 45]",Happy
2532.83,"[4, 5, 6, 12, 25, 45]",Happy
2532.864,"[4, 5, 6, 12, 25, 45]",Happy
2532.897,"[4, 5, 6, 12, 20, 25, 45]",Happy
2532.93,"[4, 5, 12, 20, 25, 45]",Neutral
2532.964,"[4, 5, 12, 20, 25, 45]",Neutral
2532.997,"[4, 5, 12, 25, 45]",Neutral
2533.031,"[2, 4, 5, 25, 45]",Neutral
2533.064,"[2, 4, 5, 45]",Neutral
2533.097,"[2, 5, 45]",Neutral
2533.131,"[2, 5, 45]",Neutral
2533.164,"[2, 45]",Neutral
2533.197,"[2, 45]",Neutral
2533.231,"[2, 14, 45]",Contempt
2533.264,"[2, 14, 45]",Contempt
2533.297,"[2, 14, 45]",Contempt
2533.331,"[2, 14, 45]",Contempt
2533.364,"[2, 12, 14, 45]",Contempt
2533.398,"[2, 12, 14, 45]",Contempt
2533.431,"[2, 12, 14, 45]",Contempt
2533.464,"[2, 12, 14, 45]",Contempt
2533.498,"[2, 12, 14, 45]",Contempt
2533.531,"[2, 12, 14, 45]",Contempt
2533.564,"[2, 12, 14, 45]",Contempt
2533.598,"[2, 12, 14, 45]",Contempt
2533.631,"[5, 10, 12, 14, 45]",Contempt
2533.664,"[5, 10, 12, 14, 45]",Contempt
2533.698,"[5, 6, 10, 12, 14, 45]",Contempt
2533.731,"[5, 6, 10, 12, 14, 20, 45]",Contempt
2533.765,"[5, 6, 10, 12, 14, 20, 23, 45]",Contempt
2533.798,"[5, 6, 10, 12, 14, 20, 23, 45]",Contempt
2533.831,"[5, 6, 10, 12, 20, 23, 25, 45]",Happy
2533.865,"[5, 6, 10, 12, 20, 23, 25, 45]",Happy
2533.898,"[5, 6, 10, 12, 20, 25, 45]",Happy
2533.931,"[5, 6, 10, 12, 20, 25, 45]",Happy
2533.965,"[5, 6, 10, 12, 20, 25, 45]",Happy
2533.998,"[5, 6, 10, 12, 25, 45]",Happy
2534.032,"[5, 6, 10, 12, 25, 45]",Happy
2534.065,"[5, 6, 10, 12, 25, 45]",Happy
2534.098,"[5, 6, 10, 12, 25, 45]",Happy
2534.132,"[5, 6, 7, 10, 12, 25, 45]",Happy
2534.165,"[5, 6, 7, 10, 12, 25, 45]",Happy
2534.198,"[5, 6, 7, 10, 12, 25, 45]",Happy
2534.232,"[5, 6, 7, 10, 12, 25, 45]",Happy
2534.265,"[5, 6, 7, 10, 12, 25, 45]",Happy
2534.298,"[4, 5, 6, 7, 10, 12, 25, 45]",Happy
2534.332,"[4, 5, 6, 12, 17, 45]",Neutral
2534.365,"[5, 6, 12, 17, 45]",Neutral
2534.399,"[5, 6, 17, 45]",Neutral
2534.432,"[5, 6, 14, 17]",Contempt
2534.465,"[5, 6, 14, 17]",Contempt
2534.499,"[5, 14, 17]",Contempt
2534.532,"[5, 14, 17]",Contempt
2534.565,"[5, 14]",Contempt
2534.599,"[5, 14]",Contempt
2534.632,"[5, 14, 25]",Contempt
2534.665,"[5, 6, 14, 25]",Contempt
2534.699,"[5, 6, 14, 25]",Contempt
2534.732,"[5, 6, 15, 25]",Neutral
2534.766,"[5, 6, 15, 25]",Neutral
2534.799,"[5, 6, 12, 15, 25]",Happy
2534.832,"[5, 6, 12, 15]",Neutral
2534.866,"[5, 6, 7, 12, 15]",Neutral
2534.899,"[5, 6, 7, 12, 15]",Neutral
2534.932,"[5, 6, 7, 12]",Neutral
2534.966,"[5, 6, 7, 12]",Neutral
2534.999,"[5, 6, 7, 12]",Neutral
2535.033,"[5, 6, 7, 10, 12, 25]",Happy
2535.066,"[5, 6, 7, 10, 12, 25]",Happy
2535.099,"[5, 6, 7, 10, 12, 25]",Happy
2535.133,"[5, 6, 7, 10, 12, 25, 26]",Happy
2535.166,"[5, 6, 7, 10, 12, 25, 26]",Happy
2535.199,"[5, 6, 7, 10, 12, 25, 26]",Happy
2535.233,"[5, 6, 7, 10, 12, 25, 26]",Happy
2535.266,"[5, 6, 7, 10, 12, 25, 26]",Happy
2535.299,"[5, 6, 7, 10, 12, 25, 26]",Happy
2535.333,"[4, 5, 6, 7, 10, 12, 25, 26]",Happy
2535.366,"[4, 5, 6, 7, 10, 12, 25, 26]",Happy
2535.4,"[4, 5, 6, 7, 10, 12, 25, 26]",Happy
2535.433,"[4, 5, 10, 12, 25]",Neutral
2535.466,"[4, 5, 10, 12, 14, 25, 45]",Contempt
2535.5,"[4, 5, 10, 12, 14, 25, 45]",Contempt
2535.533,"[5, 10, 12, 14, 25, 45]",Contempt
2535.566,"[5, 10, 12, 14, 25, 45]",Contempt
2535.6,"[5, 10, 12, 14, 25, 45]",Contempt
2535.633,"[5, 6, 10, 12, 14, 25]",Happy
2535.666,"[5, 6, 10, 12, 14, 25]",Happy
2535.7,"[5, 6, 10, 12, 14, 25]",Happy
2535.733,"[5, 6, 10, 12, 14, 25]",Happy
2535.767,"[5, 6, 10, 12, 25]",Happy
2535.8,"[5, 6, 10, 12, 25]",Happy
2535.833,"[5, 6, 10, 12, 25]",Happy
2535.867,"[5, 6, 10, 12, 25]",Happy
2535.9,"[5, 6, 10, 12, 25, 45]",Happy
2535.933,"[5, 6, 10, 12, 25, 45]",Happy
2535.967,"[5, 6, 10, 12, 25, 45]",Happy
2536.0,"[5, 6, 7, 10, 12, 25, 45]",Happy
2536.034,"[5, 6, 7, 10, 12, 25, 45]",Happy
2536.067,"[5, 6, 7, 10, 12, 25, 45]",Happy
2536.1,"[5, 6, 7, 12, 25, 45]",Happy
2536.134,"[5, 6, 7, 12, 25, 45]",Happy
2536.167,"[5, 6, 7, 12, 25, 45]",Happy
2536.2,"[5, 6, 7, 12, 25, 45]",Happy
2536.234,"[5, 6, 7, 12, 25, 45]",Happy
2536.267,"[5, 6, 7, 12, 25, 45]",Happy
2536.3,"[5, 6, 7, 12, 25, 45]",Happy
2536.334,"[5, 6, 7, 12, 25, 45]",Happy
2536.367,"[5, 6, 7, 12, 25, 45]",Happy
2536.401,"[5, 6, 7, 12, 25, 45]",Happy
2536.434,"[5, 6, 7, 12, 25, 45]",Happy
2536.467,"[5, 6, 7, 12, 25, 45]",Happy
2536.501,"[4, 5, 12, 25, 45]",Neutral
2536.534,"[4, 5, 12, 25, 45]",Neutral
2536.567,"[4, 5, 12, 25, 45]",Neutral
2536.601,"[4, 5, 12, 25, 45]",Neutral
2536.634,"[4, 5, 12, 25, 45]",Neutral
2536.667,"[4, 5, 12, 25, 45]",Neutral
2536.701,"[4, 5, 12, 17, 25, 45]",Neutral
2536.734,"[4, 5, 12, 17, 25, 26, 45]",Neutral
2536.768,"[4, 5, 12, 17, 25, 26, 45]",Neutral
2536.801,"[5, 12, 17, 25, 26, 45]",Neutral
2536.834,"[5, 12, 17, 25, 26, 45]",Neutral
2536.868,"[5, 12, 17, 25, 26, 45]",Neutral
2536.901,"[5, 12, 17, 23, 25, 26, 45]",Neutral
2536.934,"[5, 12, 17, 25, 26, 45]",Neutral
2536.968,"[5, 10, 12, 17, 25, 26, 45]",Neutral
2537.001,"[5, 10, 12, 25, 45]",Neutral
2537.035,"[5, 10, 12, 20, 25, 45]",Neutral
2537.068,"[5, 10, 12, 20, 25, 45]",Neutral
2537.101,"[5, 6, 10, 12, 20, 25, 45]",Happy
2537.135,"[5, 6, 10, 12, 20, 25, 45]",Happy
2537.168,"[5, 6, 7, 10, 12, 20, 25, 45]",Happy
2537.201,"[5, 6, 7, 12, 20, 25, 45]",Happy
2537.235,"[5, 6, 7, 12, 20, 25, 45]",Happy
2537.268,"[5, 6, 7, 12, 20, 25, 45]",Happy
2537.301,"[5, 6, 7, 12, 20, 25, 45]",Happy
2537.335,"[5, 6, 7, 12, 20, 25, 45]",Happy
2537.368,"[5, 6, 7, 12, 20, 25, 45]",Happy
2537.402,"[5, 6, 7, 12, 20, 25]",Happy
2537.435,"[5, 6, 7, 12, 25]",Happy
2537.468,"[5, 6, 7, 12, 25]",Happy
2537.502,"[5, 6, 7, 12]",Neutral
2537.535,"[5, 6, 7, 12]",Neutral
2537.568,"[5, 6, 7, 12]",Neutral
2537.602,"[5, 6, 7, 12]",Neutral
2537.635,"[5, 6, 7, 12]",Neutral
2537.668,"[5, 6, 7, 12]",Neutral
2537.702,"[5, 6, 7, 12, 20, 25, 26]",Happy
2537.735,"[5, 6, 7, 12, 20, 25, 26]",Happy
2537.769,"[5, 6, 7, 12, 20, 25, 26]",Happy
2537.802,"[5, 6, 7, 10, 12, 20, 25, 26]",Happy
2537.835,"[5, 6, 7, 10, 12, 20, 25, 26]",Happy
2537.869,"[5, 6, 7, 10, 12, 20, 25, 26]",Happy
2537.902,"[5, 6, 7, 12, 20, 25, 26]",Happy
2537.935,"[5, 6, 7, 10, 12, 20, 25, 26]",Happy
2537.969,"[5, 6, 7, 10, 12, 20, 25, 26]",Happy
2538.002,"[5, 6, 7, 10, 12, 17, 45]",Neutral
2538.036,"[5, 6, 12, 17, 45]",Neutral
2538.069,"[5, 6, 12, 17, 45]",Neutral
2538.102,"[5, 6, 7, 12, 17, 45]",Neutral
